season,round,home,away,home_score,away_score,home_goals,home_behinds,away_goals,away_behinds,venue,start_time_utc,match_id_source,source_kind,raw_payload
2025,4,Collingwood,Carlton,63,46,8,15,6,10,M.C.G.,2025-04-03 11:30:00+00:00,37118,squiggle,"{""is_final"": 0, ""complete"": 100, ""hgoals"": 8, ""ateamid"": 3, ""hscore"": 63, ""winnerteamid"": 4, ""winner"": ""Collingwood"", ""id"": 37118, ""hteam"": ""Collingwood"", ""roundname"": ""Round 4"", ""hbehinds"": 15, ""date"": ""2025-04-03 19:30:00"", ""is_grand_final"": 0, ""round"": 4, ""abehinds"": 10, ""localtime"": ""2025-04-03 19:30:00"", ""year"": 2025, ""updated"": ""2025-04-03 22:11:32"", ""ateam"": ""Carlton"", ""venue"": ""M.C.G."", ""unixtime"": 1743669000, ""tz"": ""+11:00"", ""hteamid"": 4, ""ascore"": 46, ""agoals"": 6, ""timestr"": ""Full Time""}"
2025,4,Geelong,Melbourne,85,46,12,13,6,10,Kardinia Park,2025-04-04 11:40:00+00:00,37119,squiggle,"{""timestr"": ""Full Time"", ""ascore"": 46, ""hteamid"": 7, ""agoals"": 6, ""tz"": ""+11:00"", ""unixtime"": 1743756000, ""ateam"": ""Melbourne"", ""venue"": ""Kardinia Park"", ""updated"": ""2025-04-04 22:11:54"", ""year"": 2025, ""localtime"": ""2025-04-04 19:40:00"", ""abehinds"": 10, ""round"": 4, ""is_grand_final"": 0, ""date"": ""2025-04-04 19:40:00"", ""hbehinds"": 13, ""roundname"": ""Round 4"", ""hteam"": ""Geelong"", ""id"": 37119, ""winner"": ""Geelong"", ""hscore"": 85, ""hgoals"": 12, ""complete"": 100, ""ateamid"": 11, ""winnerteamid"": 7, ""is_final"": 0}"
2025,4,Gold Coast,Adelaide,91,90,13,13,14,6,Carrara,2025-04-05 05:20:00+00:00,37120,squiggle,"{""hbehinds"": 13, ""date"": ""2025-04-05 13:20:00"", ""ateamid"": 1, ""hscore"": 91, ""complete"": 100, ""hgoals"": 13, ""winnerteamid"": 8, ""is_final"": 0, ""winner"": ""Gold Coast"", ""hteam"": ""Gold Coast"", ""id"": 37120, ""roundname"": ""Round 4"", ""tz"": ""+11:00"", ""unixtime"": 1743819600, ""venue"": ""Carrara"", ""ateam"": ""Adelaide"", ""agoals"": 14, ""ascore"": 90, ""hteamid"": 8, ""timestr"": ""Full Time"", ""is_grand_final"": 0, ""abehinds"": 6, ""round"": 4, ""updated"": ""2025-04-05 16:04:13"", ""year"": 2025, ""localtime"": ""2025-04-05 12:20:00""}"
2025,4,Richmond,Brisbane Lions,90,118,13,12,18,10,M.C.G.,2025-04-05 08:15:00+00:00,37121,squiggle,"{""is_grand_final"": 0, ""abehinds"": 10, ""round"": 4, ""updated"": ""2025-04-05 18:58:07"", ""localtime"": ""2025-04-05 16:15:00"", ""year"": 2025, ""tz"": ""+11:00"", ""unixtime"": 1743830100, ""ateam"": ""Brisbane Lions"", ""venue"": ""M.C.G."", ""hteamid"": 14, ""agoals"": 18, ""ascore"": 118, ""timestr"": ""Full Time"", ""hgoals"": 13, ""hscore"": 90, ""complete"": 100, ""ateamid"": 2, ""winnerteamid"": 2, ""is_final"": 0, ""winner"": ""Brisbane Lions"", ""hteam"": ""Richmond"", ""id"": 37121, ""roundname"": ""Round 4"", ""hbehinds"": 12, ""date"": ""2025-04-05 16:15:00""}"
2025,4,North Melbourne,Sydney,52,117,8,4,18,9,Docklands,2025-04-05 11:35:00+00:00,37122,squiggle,"{""hbehinds"": 4, ""date"": ""2025-04-05 19:35:00"", ""winner"": ""Sydney"", ""hgoals"": 8, ""complete"": 100, ""hscore"": 52, ""ateamid"": 16, ""winnerteamid"": 16, ""is_final"": 0, ""roundname"": ""Round 4"", ""hteam"": ""North Melbourne"", ""id"": 37122, ""unixtime"": 1743842100, ""tz"": ""+11:00"", ""ateam"": ""Sydney"", ""venue"": ""Docklands"", ""timestr"": ""Full Time"", ""ascore"": 117, ""hteamid"": 12, ""agoals"": 18, ""is_grand_final"": 0, ""updated"": ""2025-04-05 22:10:09"", ""year"": 2025, ""localtime"": ""2025-04-05 19:35:00"", ""abehinds"": 9, ""round"": 4}"
2025,4,Greater Western Sydney,West Coast,132,51,20,12,7,9,Sydney Showground,2025-04-06 05:10:00+00:00,37123,squiggle,"{""abehinds"": 9, ""round"": 4, ""updated"": ""2025-04-06 15:51:59"", ""year"": 2025, ""localtime"": ""2025-04-06 13:10:00"", ""is_grand_final"": 0, ""ascore"": 51, ""hteamid"": 9, ""agoals"": 7, ""timestr"": ""Full Time"", ""unixtime"": 1743909000, ""tz"": ""+10:00"", ""venue"": ""Sydney Showground"", ""ateam"": ""West Coast"", ""hteam"": ""Greater Western Sydney"", ""id"": 37123, ""roundname"": ""Round 4"", ""hgoals"": 20, ""hscore"": 132, ""winnerteamid"": 9, ""complete"": 100, ""ateamid"": 17, ""is_final"": 0, ""winner"": ""Greater Western Sydney"", ""date"": ""2025-04-06 13:10:00"", ""hbehinds"": 12}"
2025,4,Port Adelaide,St Kilda,72,89,10,12,13,11,Adelaide Oval,2025-04-06 07:20:00+00:00,37124,squiggle,"{""is_grand_final"": 0, ""round"": 4, ""abehinds"": 11, ""localtime"": ""2025-04-06 14:50:00"", ""year"": 2025, ""updated"": ""2025-04-06 18:01:51"", ""ateam"": ""St Kilda"", ""venue"": ""Adelaide Oval"", ""tz"": ""+10:00"", ""unixtime"": 1743916800, ""hteamid"": 13, ""ascore"": 89, ""agoals"": 13, ""timestr"": ""Full Time"", ""is_final"": 0, ""ateamid"": 15, ""hgoals"": 10, ""hscore"": 72, ""winnerteamid"": 15, ""complete"": 100, ""winner"": ""St Kilda"", ""id"": 37124, ""hteam"": ""Port Adelaide"", ""roundname"": ""Round 4"", ""hbehinds"": 12, ""date"": ""2025-04-06 15:20:00""}"
2025,4,Fremantle,Western Bulldogs,97,81,15,7,12,9,Perth Stadium,2025-04-06 09:10:00+00:00,37125,squiggle,"{""hbehinds"": 7, ""date"": ""2025-04-06 17:10:00"", ""winner"": ""Fremantle"", ""hgoals"": 15, ""complete"": 100, ""hscore"": 97, ""ateamid"": 18, ""winnerteamid"": 6, ""is_final"": 0, ""roundname"": ""Round 4"", ""hteam"": ""Fremantle"", ""id"": 37125, ""tz"": ""+10:00"", ""unixtime"": 1743923400, ""venue"": ""Perth Stadium"", ""ateam"": ""Western Bulldogs"", ""timestr"": ""Full Time"", ""agoals"": 12, ""hteamid"": 6, ""ascore"": 81, ""is_grand_final"": 0, ""updated"": ""2025-04-06 19:58:51"", ""year"": 2025, ""localtime"": ""2025-04-06 15:10:00"", ""abehinds"": 9, ""round"": 4}"
