captured_at_utc,bookmaker,event_url,market_group,market_name,selection,line,decimal_odds,raw_payload,season,round,hash_key,source_kind
2024-07-13T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Carlton:2024-07-13,H2H,Match,Away,,1.48,,2024,,27463140a807c60af9357d16f2edc1104bb1ff194e31f0d382133bbd9e32121c,asb_excel
2024-08-24T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Adelaide:2024-08-24,H2H,Match,Away,,3.17,,2024,,e88e1de2965d4a17a1294e7bc304798038c03ab9bf2ad55be8cf1bba2f9f87af,asb_excel
2024-08-02T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Melbourne:2024-08-02,H2H,Match,Away,,3.38,,2024,,399ab26c8889c7ce1c5a5d20d8f860f851b03467e76891d642f628885e9ca463,asb_excel
2024-06-14T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_St Kilda:2024-06-14,H2H,Match,Away,,5.55,,2024,,ac00e533899e4022b34415dca965537a83a97a2c0bd7a14c6d1db539e7d5975d,asb_excel
2024-06-02T23:59:00+00:00,market_consensus,asb:2024:Gold Coast_vs_Essendon:2024-06-02,H2H,Match,Away,,2.13,,2024,,e830a6d307484ec328b933a418521d65f75e95b1bb216de897bcc86fd0373376,asb_excel
2024-03-07T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Melbourne:2024-03-07,H2H,Match,Away,,2.03,,2024,,84409bd2a5a35ada2f5998afffef6398f8e1a93b716f7bb801b7657fb7994f0d,asb_excel
2024-03-22T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_Geelong:2024-03-22,H2H,Match,Away,,2.89,,2024,,d2974d55def35246511a7df33302dce89977292ea30a5c005283a3e5ea73f7c2,asb_excel
2024-07-28T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_Hawthorn:2024-07-28,H2H,Match,Home,,1.92,,2024,,4f79f3952f8c71619942aa239e4ec4ec50f9c2bfea2011e1a56206f2219c6e95,asb_excel
2024-06-22T23:59:00+00:00,market_consensus,asb:2024:Melbourne_vs_North Melbourne:2024-06-22,H2H,Match,Away,,4.43,,2024,,6a21ca7df930a52d89e72650deb5b580aa34738cb2eae1ead7d4174e817161af,asb_excel
2024-06-28T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Melbourne:2024-06-28,H2H,Match,Home,,1.15,,2024,,3b8496e49693fdabb42e946fb01994022ab68e14e4189549da1df0b10f26e59d,asb_excel
2024-07-27T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_Geelong:2024-07-27,H2H,Match,Away,,1.25,,2024,,ff99124bcc060be25340eb794ce740875944fc11aa31c75c5414d4beed8e0142,asb_excel
2024-03-16T23:59:00+00:00,market_consensus,asb:2024:Gold Coast_vs_Adelaide:2024-03-16,H2H,Match,Away,,2.27,,2024,,c16ab4c5c44b33f7ddf8100c210b7bbee9c19abdf58e15a7074afb4408c080e6,asb_excel
2024-03-17T23:59:00+00:00,market_consensus,asb:2024:Melbourne_vs_Western Bulldogs:2024-03-17,H2H,Match,Away,,2.39,,2024,,dc8db1b298f762f2a7352400a9249200237e0e7a1cefefb1450967ffc82ded33,asb_excel
2024-05-11T23:59:00+00:00,market_consensus,asb:2024:Hawthorn_vs_St Kilda:2024-05-11,H2H,Match,Away,,1.49,,2024,,98880dc22875625fd5e75dde2910333f639a6c4e26353599e82b2759f8bca2cd,asb_excel
2024-04-07T23:59:00+00:00,market_consensus,asb:2024:Gold Coast_vs_GWS Giants:2024-04-07,H2H,Match,Home,,3.49,,2024,,836ef6a6936b0b4e6edf87aaa143a3dac9aa2d338f670f5b79aa639faa897d98,asb_excel
2024-04-13T23:59:00+00:00,market_consensus,asb:2024:Carlton_vs_Adelaide:2024-04-13,H2H,Match,Away,,3.35,,2024,,4bfc2ff5b0a072da661c43ac8ba4f7eef2d6bd1077023367effef28f39f46e28,asb_excel
2024-08-11T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_Western Bulldogs:2024-08-11,H2H,Match,Away,,1.43,,2024,,d5299750a60b3d6eebcdaa4a56cccc7e43a7db7937282b57be2595a875eb26ab,asb_excel
2024-05-10T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_Port Adelaide:2024-05-10,H2H,Match,Home,,1.26,,2024,,4f9e355319123e293f1e8120c9e29d499a7619d7186444d4af83f0ab880c1070,asb_excel
2024-08-23T23:59:00+00:00,market_consensus,asb:2024:Melbourne_vs_Collingwood:2024-08-23,H2H,Match,Home,,2.02,,2024,,83504506bd854a9f4fe9b35963fb036fa55fa1433b5888a7c23d3e97e888ce5e,asb_excel
2024-08-23T23:59:00+00:00,market_consensus,asb:2024:Melbourne_vs_Collingwood:2024-08-23,H2H,Match,Away,,1.72,,2024,,754816bcd8d76929b2d71b7ccc30eca78b72fac5aaff1375bf48750b1f4a7b6c,asb_excel
2024-06-09T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_Carlton:2024-06-09,H2H,Match,Home,,2.42,,2024,,c0a629b196b245b98841633dcb6acfbe65dc3a5e6c148d7e211f3b076dcb06d4,asb_excel
2024-03-28T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Collingwood:2024-03-28,H2H,Match,Away,,2.83,,2024,,6593efcb69d02bda0a4eb3642bf7705538bcdb83946ff83ed6fb588f530a641a,asb_excel
2024-05-02T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_Port Adelaide:2024-05-02,H2H,Match,Away,,1.64,,2024,,db305c06bff79d7a9564c34f2d86bffd6fab476199f49c41984ca09e712a679e,asb_excel
2024-06-07T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Brisbane Lions:2024-06-07,H2H,Match,Home,,1.68,,2024,,2d52a9c2520e96d2397d3a178b2eab2ba6702983a8e2079d63a309798a5335b1,asb_excel
2024-03-23T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Essendon:2024-03-23,H2H,Match,Home,,1.17,,2024,,b9e0e1943ce0d9008847ff3ad8650ae7d8e12ddf4b6fa02a809aa9747108ddce,asb_excel
2024-05-05T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Hawthorn:2024-05-05,H2H,Match,Away,,4.06,,2024,,65cd9cc112f7563363c857063763e36e3a119076991b46e9ab1e9467e4f64f96,asb_excel
2024-05-26T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_West Coast:2024-05-26,H2H,Match,Home,,1.18,,2024,,481bf50c3c23b9e769e0b9ba64037a8d77e56864e0a93ab1e44a3a469500a349,asb_excel
2024-03-29T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_Carlton:2024-03-29,H2H,Match,Away,,1.14,,2024,,20c7040c94519512f7fc63cc7c633a020e0b74c7ca35900be60dac0a635c282a,asb_excel
2024-06-01T23:59:00+00:00,market_consensus,asb:2024:West Coast_vs_St Kilda:2024-06-01,H2H,Match,Home,,2.49,,2024,,f46e4b76e5656d77f2de3533e9e06f0661c68fc252011dca806299fb1df613fb,asb_excel
2024-03-24T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_Port Adelaide:2024-03-24,H2H,Match,Home,,3.0,,2024,,a1eda357d64c6ecc9e6df2e097c9bf006d95beced7c898805721c019a13baf0e,asb_excel
2024-05-19T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_North Melbourne:2024-05-19,H2H,Match,Away,,9.02,,2024,,ca22afc4a6ad2a25c411796b4dc99e7077fe4d2b8ca289cb2cd821d9f1667398,asb_excel
2024-03-16T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_St Kilda:2024-03-16,H2H,Match,Home,,1.42,,2024,,cc08bb4329e5874df285384ca0ba96315f602ffb9ffe0a4d805077f351c6c44d,asb_excel
2024-08-03T23:59:00+00:00,market_consensus,asb:2024:Collingwood_vs_Carlton:2024-08-03,H2H,Match,Home,,2.33,,2024,,b5be338162684ed8c5e45b183be91a80389d3ef762c1ac52b6dda5c21911dff0,asb_excel
2024-08-04T23:59:00+00:00,market_consensus,asb:2024:GWS Giants_vs_Hawthorn:2024-08-04,H2H,Match,Away,,1.95,,2024,,bd62e34d2656ca31e2954a9d0c37891bda05f353abd4b15e1d2a55cbd4ed1ca0,asb_excel
2024-03-16T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_St Kilda:2024-03-16,H2H,Match,Away,,2.76,,2024,,e876214025fb8b6cace5b5b5dfb5849e421fe8176d8c268521d12aea1f82088f,asb_excel
2024-04-21T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Gold Coast:2024-04-21,H2H,Match,Home,,1.35,,2024,,a423fbfa1ea4722b98c9ff50bc0d6227c7ff4aac5788f61ce881165e1c64460e,asb_excel
2024-05-04T23:59:00+00:00,market_consensus,asb:2024:West Coast_vs_Essendon:2024-05-04,H2H,Match,Home,,2.77,,2024,,6055597de18b6382d4a8a278e7673994b0a9713110b2edd364b46f29c3694301,asb_excel
2024-07-20T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_Western Bulldogs:2024-07-20,H2H,Match,Away,,2.32,,2024,,2cd95320dc4951a95d9430e90a97f8b0d7fc361453dd263c231cb4064a380d96,asb_excel
2024-04-24T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_Melbourne:2024-04-24,H2H,Match,Home,,5.18,,2024,,d1bdb051143b29e813051df882072f064843d2a651819a7fc9cdf9a843faf819,asb_excel
2024-07-27T23:59:00+00:00,market_consensus,asb:2024:Fremantle_vs_West Coast:2024-07-27,H2H,Match,Home,,1.07,,2024,,eed2549a0e1d0be61034cf781ba26b91751456ed9987127ecea4ac734b4da343,asb_excel
2024-07-07T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Adelaide:2024-07-07,H2H,Match,Home,,1.21,,2024,,4d11fc86bdf5a079e7f1b0a68002c6ba54f1b321fac4ff82a0f888e3ae69be93,asb_excel
2024-04-26T23:59:00+00:00,market_consensus,asb:2024:Port Adelaide_vs_St Kilda:2024-04-26,H2H,Match,Away,,4.27,,2024,,7935df5f2f6eb327aac499368b9063968fcf345a46f4879ff8a4c2b86041b96c,asb_excel
2024-07-21T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Sydney:2024-07-21,H2H,Match,Away,,1.96,,2024,,564685445d6266b8eaaf27afff29ac3f8b7ecf1ca42e53657ac87ba02b5617c0,asb_excel
2024-06-22T23:59:00+00:00,market_consensus,asb:2024:Port Adelaide_vs_Brisbane Lions:2024-06-22,H2H,Match,Away,,1.72,,2024,,4688a7f37a6270f8698b35b5f57e1ac4226d2d396f18431f23166be861f8dd64,asb_excel
2024-08-17T23:59:00+00:00,market_consensus,asb:2024:St Kilda_vs_Geelong:2024-08-17,H2H,Match,Home,,2.44,,2024,,72be76ebadd5c0267a9694f704f0476bed44502cb31191e933743fec1421f300,asb_excel
2024-03-23T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Essendon:2024-03-23,H2H,Match,Away,,4.61,,2024,,2684e289c204a1e5f18428cf816bc1ffe431b4a47b1d26adec4f4b231411fbb3,asb_excel
2024-04-06T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Geelong:2024-04-06,H2H,Match,Away,,1.83,,2024,,f910bd5b8c3c814d436ae6ba8261fd653d2a391aaf1b1f3783320b21bc6459f2,asb_excel
2024-07-20T23:59:00+00:00,market_consensus,asb:2024:GWS Giants_vs_Gold Coast:2024-07-20,H2H,Match,Away,,2.89,,2024,,5a18aec6612d26f85a22eaa15deded7d4e98faf3e66b33517c7ef4c6440f7fa2,asb_excel
2024-03-15T23:59:00+00:00,market_consensus,asb:2024:Collingwood_vs_Sydney:2024-03-15,H2H,Match,Away,,2.52,,2024,,169ab73f1a9bbfa48be157b36302ddfddeed07c7f5850160cb1520c01b407be1,asb_excel
2024-07-14T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_GWS Giants:2024-07-14,H2H,Match,Away,,1.24,,2024,,c8189d01d5b5d24064de339dc12c9fb0effa0e0defe8632295f1fde177def2cf,asb_excel
2024-05-09T23:59:00+00:00,market_consensus,asb:2024:Carlton_vs_Melbourne:2024-05-09,H2H,Match,Away,,1.72,,2024,,24b74bdf50519ecc18bf2f1b05cce710a95322bb9b2aebc12300b4b846107829,asb_excel
2024-03-24T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Gold Coast:2024-03-24,H2H,Match,Away,,2.29,,2024,,36a69b591df4b85c272e2d193bab13cace610f6e61ce4c972875bffaf93fae5d,asb_excel
2024-06-16T23:59:00+00:00,market_consensus,asb:2024:GWS Giants_vs_Port Adelaide:2024-06-16,H2H,Match,Away,,2.42,,2024,,fd14df2a0ea0dbc36e722eb4bbeb9c59c36ad86b15184eb0efb290d354b9b634,asb_excel
2024-08-03T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_Adelaide:2024-08-03,H2H,Match,Home,,1.33,,2024,,bd265fea285bcc1c56917f29487d38ead947f1c118a04cdb379a57453f2b1dcb,asb_excel
2024-08-18T23:59:00+00:00,market_consensus,asb:2024:Hawthorn_vs_Richmond:2024-08-18,H2H,Match,Home,,1.06,,2024,,1d960918c7a3701f800de123cb128c4c50e5c9d0176cd92801fcfcdcbdb32566,asb_excel
2024-08-18T23:59:00+00:00,market_consensus,asb:2024:Hawthorn_vs_Richmond:2024-08-18,H2H,Match,Away,,7.96,,2024,,121d0ed33d341f2cf2cdf749286139d0bdcfa8b4279644ec03627eb901f06bf4,asb_excel
2024-04-07T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_St Kilda:2024-04-07,H2H,Match,Away,,1.38,,2024,,37c8c42cfa0f04f902a536112a6c73ed137356247565de59fae1cb85375d7faa,asb_excel
2024-06-29T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Fremantle:2024-06-29,H2H,Match,Away,,4.36,,2024,,306e15ab57296389773f2b86a82ce423da3b8db86ecefe1d02b74987f8cdbcc6,asb_excel
2024-05-25T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_GWS Giants:2024-05-25,H2H,Match,Away,,2.7,,2024,,c587c787492bec48498f4c29e31057b45bea98437da384b6b3c0616f065ba3e4,asb_excel
2024-07-28T23:59:00+00:00,market_consensus,asb:2024:Collingwood_vs_Richmond:2024-07-28,H2H,Match,Away,,3.86,,2024,,22ecb87c70859d69cc91f1e38ff2782de4940ec4ff568d83dc2806b5659797e7,asb_excel
2024-08-17T23:59:00+00:00,market_consensus,asb:2024:Gold Coast_vs_Melbourne:2024-08-17,H2H,Match,Home,,1.37,,2024,,a4e989b342cc2d40ecfcddb3e0fbed0730d4348b3cb138a7b1f1c190f70af15b,asb_excel
2024-09-07T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Carlton:2024-09-07,H2H,Match,Home,,1.24,,2024,,130b5d4d9a3a8feedc8b297449e079f02572fab76c0cdbd810855f6d0b90a99f,asb_excel
2024-04-20T23:59:00+00:00,market_consensus,asb:2024:Collingwood_vs_Port Adelaide:2024-04-20,H2H,Match,Away,,2.06,,2024,,abe292aa972969d72a8ff2adca4dba917cc2ccd12d81561c448957972a1d5a3b,asb_excel
2024-05-18T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Richmond:2024-05-18,H2H,Match,Home,,1.05,,2024,,ad1b37296845b07570f32205d7f3997e2258ab84281353f646aaa7e62c2fbc86,asb_excel
2024-07-21T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Sydney:2024-07-21,H2H,Match,Home,,1.77,,2024,,f4d2c63328c26fc64f566e21f89d08d460d4915e39f1f29e3404d5e5ab7719d0,asb_excel
2024-03-24T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_Gold Coast:2024-03-24,H2H,Match,Home,,1.58,,2024,,37572f2b779b89ec60b009666ba0f97de17bb30a7a40a293843924e041cdbf86,asb_excel
2024-07-19T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_Adelaide:2024-07-19,H2H,Match,Home,,1.4,,2024,,2e78ff8f3c5f3acb88ac5e467b76704b5550b7ae6c5ad88f7b2268b79c19d0ee,asb_excel
2024-05-04T23:59:00+00:00,market_consensus,asb:2024:West Coast_vs_Essendon:2024-05-04,H2H,Match,Away,,1.42,,2024,,823bfa99893102654d5140d7cb130929da1e353421d36229659d7afe0c8ace5c,asb_excel
2024-04-27T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_Adelaide:2024-04-27,H2H,Match,Away,,1.17,,2024,,46bb7885bc8a829c3169eb121ec1b482ae3f96147d31b42404d040c5f23e392a,asb_excel
2024-03-31T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_Sydney:2024-03-31,H2H,Match,Away,,1.24,,2024,,5d97f2dccd518ba619caf6bc2e59dfcb066fe9fd225d23939f4df4e3591cb724,asb_excel
2024-05-05T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_Fremantle:2024-05-05,H2H,Match,Away,,1.44,,2024,,dc90d3e6dffdb9c02d700e181a54ebdaa0e99d8463a1984cce5150031a91b994,asb_excel
2024-06-14T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_St Kilda:2024-06-14,H2H,Match,Home,,1.12,,2024,,ef3f7dc656d3c7f4f610f2343fbf77006e555a0c378c486eed5c8982581018c2,asb_excel
2024-07-07T23:59:00+00:00,market_consensus,asb:2024:St Kilda_vs_Sydney:2024-07-07,H2H,Match,Away,,1.22,,2024,,06967b8825b138574a7d11b4dc6401430d593f1e8a38b1a718793d0402ffcaae,asb_excel
2024-08-10T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_Gold Coast:2024-08-10,H2H,Match,Away,,2.46,,2024,,f6f4a3af8c89f9f835a92f2bb7fbcfb307f8320f602361000cf986cb8608ba8a,asb_excel
2024-08-25T23:59:00+00:00,market_consensus,asb:2024:Fremantle_vs_Port Adelaide:2024-08-25,H2H,Match,Home,,1.72,,2024,,6a8b496d4fbf2b4951fde3dd0058486fc7cc6247688e8f969ed2f5852e5fced1,asb_excel
2024-08-10T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_West Coast:2024-08-10,H2H,Match,Away,,2.16,,2024,,4070f7d8361eefd7e3fe102a784c237918a811eb1f562dc02fa8b658b6baf9c4,asb_excel
2024-03-08T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Carlton:2024-03-08,H2H,Match,Away,,3.59,,2024,,17202392c2bcec04f85adb75309cc66a2ba4fb5680693119a50b5c5796106efa,asb_excel
2024-09-21T23:59:00+00:00,market_consensus,asb:2024:Geelong_vs_Brisbane Lions:2024-09-21,H2H,Match,Home,,1.78,,2024,,77fb6b4b0bfbbdf9518180cf2b94bd0e32ac3bf2b1b6131d73927b51ac3f49cd,asb_excel
2024-05-11T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_Western Bulldogs:2024-05-11,H2H,Match,Home,,2.98,,2024,,7448737d7434daedc97507d095e763b96af23be9bf7d5614e12ce5d0d7755ac4,asb_excel
2024-03-16T23:59:00+00:00,market_consensus,asb:2024:GWS Giants_vs_North Melbourne:2024-03-16,H2H,Match,Home,,1.05,,2024,,b26bb6a0dca312f3bd46667b2799385ece9fc6e851616c3b7cd978c9b5549718,asb_excel
2024-05-11T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_GWS Giants:2024-05-11,H2H,Match,Away,,1.49,,2024,,fa2a10d8f6a3ba97a8a61130640326b425f437d9d00d634991acacf94c70c85b,asb_excel
2024-04-07T23:59:00+00:00,market_consensus,asb:2024:Richmond_vs_St Kilda:2024-04-07,H2H,Match,Home,,2.93,,2024,,40996ebd5fab2a9b293bbb479d023b49a0a7c8eefc711ee012230386dfeb089b,asb_excel
2024-05-19T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_North Melbourne:2024-05-19,H2H,Match,Home,,1.04,,2024,,3f2f29aeef3f7ff5b69fce51b93b0977915eadc3cd166cf19b6e4f704aab1d63,asb_excel
2024-08-24T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Essendon:2024-08-24,H2H,Match,Home,,1.11,,2024,,03ce0daa73d8dce614b2f0f861037b307c787d7f98f65a3a562566105009e5d2,asb_excel
2024-07-21T23:59:00+00:00,market_consensus,asb:2024:Carlton_vs_North Melbourne:2024-07-21,H2H,Match,Home,,1.11,,2024,,ff3064e030b86a8fc4a7ea68d705444053ea692ee57a6917c6d057601c204c56,asb_excel
2024-03-31T23:59:00+00:00,market_consensus,asb:2024:Western Bulldogs_vs_West Coast:2024-03-31,H2H,Match,Home,,1.04,,2024,,83b6acf3418053a6d1090aae0a41a67dccedaf9ded35684bb14f33d186cabfc0,asb_excel
2024-07-26T23:59:00+00:00,market_consensus,asb:2024:Carlton_vs_Port Adelaide:2024-07-26,H2H,Match,Away,,2.31,,2024,,ccf40a0cb05597b18d17d715b8a8da43c8a19cc51f112c9f9b0ac428817b0dbd,asb_excel
2024-04-11T23:59:00+00:00,market_consensus,asb:2024:Melbourne_vs_Brisbane Lions:2024-04-11,H2H,Match,Away,,2.59,,2024,,1d71dd974bbed5c7ac33daf9fcb5543cdb7301244dd42a7eff58650ab3f3eaab,asb_excel
2024-06-08T23:59:00+00:00,market_consensus,asb:2024:West Coast_vs_North Melbourne:2024-06-08,H2H,Match,Away,,3.93,,2024,,b5e404b3d77c4f03ebc1c5f3cd5937c99dae8f0e64c93926f3c5eaa45c191bdc,asb_excel
2024-08-02T23:59:00+00:00,market_consensus,asb:2024:West Coast_vs_Gold Coast:2024-08-02,H2H,Match,Home,,2.87,,2024,,677acd6df6a35c6f82101c1760acd6217daa8f4351f3240608a684d56bb248e8,asb_excel
2024-05-17T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Carlton:2024-05-17,H2H,Match,Away,,2.92,,2024,,264a81fea1a369b9ac7f06d13d72e72799ab5cd7e60d69d636ae329c3c255d1f,asb_excel
2024-05-18T23:59:00+00:00,market_consensus,asb:2024:Brisbane Lions_vs_Richmond:2024-05-18,H2H,Match,Away,,8.73,,2024,,df21f9ab7c0a6fb84ef64db7cc67bdb0d6a2109b00d82644f152811b62531089,asb_excel
2024-07-13T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_North Melbourne:2024-07-13,H2H,Match,Home,,1.04,,2024,,2bb32e77a87513a0c483de85372a077ea90f69edf7a98e2cdfe7412ebf5fadc3,asb_excel
2024-03-07T23:59:00+00:00,market_consensus,asb:2024:Sydney_vs_Melbourne:2024-03-07,H2H,Match,Home,,1.76,,2024,,483effcbcbbfcc8c0421be5d5ec464422deb8a79edc38a5c7adf4889c88da191,asb_excel
2024-06-15T23:59:00+00:00,market_consensus,asb:2024:Adelaide_vs_Sydney:2024-06-15,H2H,Match,Home,,3.29,,2024,,48016d863c303e34b528f4d9e1a2fd0c6ddf54ed9340a4717ddbbb73673abd5d,asb_excel
2024-06-22T23:59:00+00:00,market_consensus,asb:2024:GWS Giants_vs_Sydney:2024-06-22,H2H,Match,Away,,1.36,,2024,,ed8d48e42826bd41c611072515b0d8a1bea6b1ea70fb5f66669a679e23045b16,asb_excel
2024-05-25T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_Port Adelaide:2024-05-25,H2H,Match,Home,,8.29,,2024,,0e9c0ea667a67b3834b22e5f442099357ebea448a03cf6fcac6892ae9558939c,asb_excel
2024-07-19T23:59:00+00:00,market_consensus,asb:2024:Essendon_vs_Adelaide:2024-07-19,H2H,Match,Away,,2.77,,2024,,e137359f7a48f4af4da875a4bbdcf556e2c8117663f26f33e3e920c3d0e013b1,asb_excel
2024-08-17T23:59:00+00:00,market_consensus,asb:2024:Gold Coast_vs_Melbourne:2024-08-17,H2H,Match,Away,,2.9,,2024,,d682a5be21a4427da4233e0fa9d1398e5c778688873895f8e5e246dc9648efd9,asb_excel
2024-07-06T23:59:00+00:00,market_consensus,asb:2024:North Melbourne_vs_Gold Coast:2024-07-06,H2H,Match,Away,,1.29,,2024,,b961fab86891498cb5b0ab387ce15ba4e705727d2a4666981b913fcdb80f5d2e,asb_excel
