game_key,season,round,venue_id,home_team_id,away_team_id,scheduled_time_utc,status,source_kind,payload_json
5c88f41642b14642aa013291dbf778c5cee1f6a6,2025,finals_w1,6c30951b060d107f0f225a775557b30f5c432160,f36abca66a42f91ede6e6949520fc052c92c8a17,11d8c80872895da495d18bf88fbbb05e0c80401d,2025-09-04 09:40:00+00:00,scheduled,fixtures,
1073dc780bfd14ed30f012f839561c8cd542f7e4,2025,finals_w1,e3c6b8a9d462e41beb28bd4ee90d851d305dc81f,2cc7dcbdb6678bfc418545cd1e594aba97c10989,4064edbbf8a87d0b281be668cabfa76286491511,2025-09-05 09:40:00+00:00,scheduled,fixtures,
1a44bec2e4ed64ccb9f86c26d0a536e7ce7bd111,2025,finals_w1,3c736a6f31b8ab6707b610352c06f0c01faf645f,bd12ce27cae1a14a2e63829c114a863978693ead,01e679bfc6d265bfd2e8b84cff0652815ce6ab0c,2025-09-06 05:15:00+00:00,scheduled,fixtures,
b071c826305c0954068c4ab49c01749be541c674,2025,finals_w1,72ea2e3f97bab35c35f4fcfbeb7c71a400d3b81d,e465c5d0a514e5fd4a72d66611e1fc5864ea14be,abac2d055027ccf9b2cb30e03eb9bfa38e561ba7,2025-09-06 09:35:00+00:00,scheduled,fixtures,
