game_id,bookmaker,event_url,match_quality,found_at,notes,bookmaker_event_id,canonical_url,raw_url,discovered_at,mode
2025_ID37294,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,100,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,2025-08-23T08:41:13.007619+00:00,upcoming
2025_ID37294,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,100,browse,38 candidates; sample='brisbane lions',2392201,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,2025-08-23T08:41:22.624162+00:00,upcoming
2025_ID37092,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,100,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,2025-08-23T08:41:24.739854+00:00,upcoming
2025_ID37092,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,100,browse,38 candidates; sample='gold coast',2394416,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,2025-08-23T08:41:34.342167+00:00,upcoming
2025_ID37315,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:41:36.464959+00:00,upcoming
2025_ID37315,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:41:46.062158+00:00,upcoming
2025_ID37316,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:41:48.350760+00:00,upcoming
2025_ID37316,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:41:57.945698+00:00,upcoming
2025_ID37317,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:00.277424+00:00,upcoming
2025_ID37317,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:42:09.928159+00:00,upcoming
2025_ID37318,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:12.052433+00:00,upcoming
2025_ID37318,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:42:21.617860+00:00,upcoming
2025_ID37319,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:23.867487+00:00,upcoming
2025_ID37319,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:42:33.399664+00:00,upcoming
2025_ID37320,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:35.587574+00:00,upcoming
2025_ID37320,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:42:45.108284+00:00,upcoming
2025_ID37321,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:47.382891+00:00,upcoming
2025_ID37321,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:42:56.947901+00:00,upcoming
2025_ID37322,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T08:42:59.298493+00:00,upcoming
2025_ID37322,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,66,browse,38 candidates; sample='western bulldogs v fremantletomorrow  1 15pm',2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T08:43:08.907655+00:00,upcoming
