season,round,home,away,home_score,away_score,home_goals,home_behinds,away_goals,away_behinds,venue,start_time_utc,match_id_source,source_kind,raw_payload
2025,0,Sydney,Hawthorn,76,96,11,10,14,12,S.C.G.,2025-03-07 11:40:00+00:00,37091,squiggle,"{""is_grand_final"": 0, ""updated"": ""2025-03-07 22:23:36"", ""localtime"": ""2025-03-07 19:40:00"", ""year"": 2025, ""abehinds"": 12, ""round"": 0, ""tz"": ""+11:00"", ""unixtime"": 1741336800, ""venue"": ""S.C.G."", ""ateam"": ""Hawthorn"", ""timestr"": ""Full Time"", ""hteamid"": 16, ""ascore"": 96, ""agoals"": 14, ""winner"": ""Hawthorn"", ""ateamid"": 10, ""hgoals"": 11, ""hscore"": 76, ""complete"": 100, ""winnerteamid"": 10, ""is_final"": 0, ""roundname"": ""Opening Round"", ""hteam"": ""Sydney"", ""id"": 37091, ""hbehinds"": 10, ""date"": ""2025-03-07 19:40:00""}"
2025,0,Greater Western Sydney,Collingwood,104,52,15,14,6,16,Sydney Showground,2025-03-09 07:20:00+00:00,37093,squiggle,"{""localtime"": ""2025-03-09 15:20:00"", ""year"": 2025, ""updated"": ""2025-03-09 18:09:08"", ""round"": 0, ""abehinds"": 16, ""is_grand_final"": 0, ""timestr"": ""Full Time"", ""hteamid"": 9, ""ascore"": 52, ""agoals"": 6, ""venue"": ""Sydney Showground"", ""ateam"": ""Collingwood"", ""tz"": ""+11:00"", ""unixtime"": 1741494000, ""roundname"": ""Opening Round"", ""id"": 37093, ""hteam"": ""Greater Western Sydney"", ""winner"": ""Greater Western Sydney"", ""is_final"": 0, ""complete"": 100, ""hscore"": 104, ""ateamid"": 4, ""winnerteamid"": 9, ""hgoals"": 15, ""date"": ""2025-03-09 15:20:00"", ""hbehinds"": 14}"
